temperature_c,humidity_pct,pressure_hpa,wind_speed_kmh,wind_direction_deg,cloud_cover_pct,dew_point_c,visibility_km,uv_index,temp_change_3h,pressure_change_3h,month,will_rain
20.83,70.07,1022.6,4.27,107.67,36.35,14.84,1.4,10.9,1.45,2.13,1,0
28.44,83.49,1019.79,3.07,139.45,9.47,25.14,3.83,9.57,4.45,-5.19,8,1
28.48,42.45,1024.3,3.93,340.96,45.35,16.97,8.46,6.69,2.6,0.61,5,0
16.02,64.54,982.64,4.59,72.47,59.71,8.93,7.43,9.17,1.18,-4.74,9,0
20.12,76.7,989.7,3.92,208.26,40.75,15.46,7.27,5.18,-0.93,-0.04,3,0
35.74,30.75,1028.07,16.12,139.86,39.07,21.89,2.62,8.67,1.14,-1.06,9,0
29.96,85.13,990.42,1.85,278.7,82.04,26.99,7.54,7.11,4.35,-1.67,8,1
45.75,68.49,1019.02,7.35,46.55,2.97,39.45,16.06,0.32,2.48,1.7,6,0
36.8,95.96,1007.72,14.71,157.4,29.56,35.99,8.57,10.44,0.5,-1.29,11,1
36.44,47.16,998.06,5.16,251.62,81.18,25.88,11.93,9.47,-0.52,-0.02,10,0
11.12,28.65,1018.24,1.01,146.53,92.05,-3.15,3.69,10.49,1.49,-1.86,10,0
32.64,60.52,1016.02,1.28,21.07,41.23,24.74,1.86,8.05,-1.6,0.15,11,0
24.47,26.86,1044.66,2.02,253.84,88.88,9.84,17.66,4.53,1.5,1.92,8,0
19.49,97.56,1003.63,27.1,181.15,19.89,19.0,6.96,2.28,-2.09,-1.76,8,1
26.68,23.09,1034.6,16.09,4.07,22.14,11.3,7.33,1.98,-1.06,1.28,7,0
34.45,80.28,1018.29,1.0,220.56,84.62,30.51,17.61,1.59,-3.08,0.11,7,0
30.01,62.01,1003.08,7.44,331.16,90.33,22.41,14.3,2.43,-1.32,0.09,3,1
16.22,49.49,1024.99,4.9,39.97,22.28,6.11,15.25,6.06,-2.05,-0.7,7,0
32.42,25.27,1021.49,12.94,212.64,5.93,17.48,13.8,7.52,5.08,1.55,12,0
18.62,69.77,1013.54,11.1,262.32,9.03,12.58,2.56,3.45,-2.68,1.34,3,0
27.17,66.82,1016.99,9.84,25.48,26.14,20.53,19.18,6.04,1.15,-0.27,11,0
21.97,42.47,1004.05,5.66,8.14,76.14,10.46,18.23,3.75,-2.84,0.41,9,0
22.81,92.82,1000.61,2.22,167.11,51.0,21.37,5.11,7.66,0.14,1.49,11,0
32.66,44.33,1024.39,20.34,284.83,45.56,21.53,16.18,10.87,0.87,1.08,5,0
14.6,55.98,1009.64,31.79,57.86,58.41,5.79,8.48,7.58,-5.55,-0.61,11,1
44.45,63.5,1011.8,43.28,301.19,89.02,37.15,13.83,0.65,-4.19,2.33,8,1
6.79,28.02,1017.2,0.91,236.37,9.04,-7.61,3.73,5.25,-2.86,1.73,12,0
19.02,94.57,1016.98,20.2,119.58,69.47,17.94,11.0,8.47,-3.91,4.22,3,1
28.7,49.96,991.56,19.45,185.7,92.68,18.69,2.97,5.96,0.25,-3.14,3,1
30.84,26.46,1032.29,44.09,347.61,21.34,16.14,10.96,10.46,0.73,1.4,3,0
24.0,50.98,1014.82,4.37,77.92,83.78,14.19,5.25,0.6,-3.19,2.3,8,0
24.43,68.02,1009.96,20.33,179.83,69.8,18.03,9.32,3.2,0.37,2.01,9,1
29.11,61.09,1019.46,0.84,224.82,1.45,21.32,13.53,2.43,-1.27,-0.51,7,0
22.69,75.56,1016.55,14.96,49.69,23.16,17.8,17.6,8.44,-0.3,-2.73,1,0
38.93,24.44,1024.51,6.48,15.67,60.58,23.82,3.72,5.76,-1.89,3.08,6,0
33.39,42.76,1021.07,21.97,4.85,50.24,21.95,17.92,1.52,1.46,-0.96,3,1
33.73,85.54,1023.77,29.85,116.89,52.79,30.84,8.11,3.14,4.9,-0.59,1,1
15.34,26.39,1033.26,6.81,26.62,23.19,0.62,16.95,5.75,2.32,4.13,10,0
24.21,88.44,1026.25,11.19,289.36,67.5,21.89,10.49,10.96,4.18,-2.55,2,1
22.0,27.35,1010.59,1.87,359.04,26.64,7.47,17.31,4.01,-4.21,1.64,12,0
14.94,86.76,996.16,8.09,22.07,38.94,12.3,13.43,1.73,-2.03,-1.51,3,0
28.6,48.86,1038.02,6.71,155.78,36.89,18.37,10.42,5.47,1.7,-1.55,7,0
19.62,68.98,1009.43,3.03,9.26,67.2,13.42,6.59,3.41,4.52,0.34,6,1
31.55,32.23,1005.9,33.73,48.24,9.03,18.0,19.39,6.23,1.95,1.35,2,0
14.3,25.29,986.95,2.4,116.25,20.55,-0.64,16.12,5.13,-3.08,1.9,12,0
42.19,37.28,1018.08,15.15,141.73,20.05,29.65,7.93,7.58,-1.3,2.16,5,0
16.04,30.23,1015.23,33.13,338.32,10.84,2.08,3.75,10.06,1.0,-1.41,1,0
27.19,44.99,990.27,36.45,142.5,20.76,16.19,15.7,2.21,-0.49,-2.29,3,0
32.92,61.15,1019.8,23.64,178.66,60.71,25.15,19.8,9.03,-2.4,-0.69,1,0
19.29,67.1,1005.53,2.91,88.41,73.22,12.71,5.94,10.44,-0.87,0.69,3,1
33.52,83.19,1053.35,25.51,0.05,66.03,30.16,18.36,4.11,-0.04,-0.41,2,1
12.71,72.5,1004.46,4.86,323.76,47.52,7.21,2.94,1.25,-3.25,-7.26,4,1
39.52,68.7,1006.47,38.34,29.42,5.24,33.26,19.07,9.04,2.95,-3.65,5,0
25.14,52.94,999.88,18.52,347.13,95.9,15.73,15.03,7.71,-1.32,-0.48,3,1
19.04,57.9,1032.17,23.08,47.1,16.81,10.62,7.26,2.34,-0.22,1.71,10,0
22.01,53.16,1007.41,1.33,217.76,66.84,12.64,6.44,4.9,3.11,-1.81,5,1
33.09,87.37,1002.13,13.11,359.79,91.29,30.56,13.05,6.36,-0.37,1.47,11,1
19.16,38.4,1023.6,25.82,49.85,69.78,6.84,12.07,1.87,2.94,-2.99,7,1
17.51,20.46,992.29,29.66,152.62,21.8,1.6,18.42,7.86,-3.09,0.51,10,0
22.78,72.11,1022.38,0.44,280.95,31.58,17.21,15.44,7.59,1.3,0.53,9,1
13.23,36.2,1039.72,41.99,11.59,3.02,0.47,11.04,9.76,2.52,0.94,8,0
43.21,91.21,1021.5,0.66,248.32,61.28,41.45,18.59,6.24,-2.49,-2.02,12,1
19.34,88.72,1022.57,14.3,28.93,61.3,17.08,12.06,6.32,-0.54,-3.1,12,1
33.32,26.14,1026.05,17.73,85.15,72.55,18.54,17.07,6.81,-0.47,1.45,6,0
27.09,28.51,1038.65,1.7,57.63,1.1,12.8,16.9,3.01,0.63,-3.05,9,0
15.15,59.61,1031.15,0.74,326.64,81.78,7.08,18.42,8.34,1.42,-1.54,8,1
24.94,68.74,1019.6,23.05,64.96,73.87,18.69,1.82,7.29,-2.73,2.78,12,1
32.84,41.99,1026.56,7.28,14.56,14.09,21.24,11.88,9.23,-0.18,0.34,4,0
23.12,77.34,999.71,1.7,211.55,34.76,18.59,9.63,8.45,4.77,0.74,11,0
36.93,67.59,1024.64,21.57,124.63,63.85,30.45,10.07,7.02,3.16,1.25,2,1
35.22,45.99,997.92,28.37,146.05,49.58,24.41,9.47,1.77,2.38,1.18,9,0
34.19,22.03,1007.49,13.28,42.86,11.51,18.6,16.83,10.11,-0.58,-0.04,6,0
20.4,80.01,966.76,2.64,269.36,8.73,16.41,6.71,4.04,6.39,-1.8,10,0
14.2,37.18,1019.02,0.23,216.56,78.15,1.64,9.52,10.61,3.09,5.37,8,0
18.86,86.76,1003.34,18.1,131.12,15.6,16.22,4.41,4.42,0.11,-0.59,8,1
26.96,53.62,1029.67,11.98,61.77,17.21,17.69,5.41,1.61,0.66,0.66,4,0
30.46,66.17,1018.85,15.78,213.64,83.09,23.69,13.38,9.73,-1.38,0.88,10,1
3.28,89.84,1029.86,25.16,280.3,61.21,1.25,2.78,8.75,1.18,-1.07,5,1
24.92,89.09,996.75,8.54,112.46,60.47,22.74,4.16,8.65,1.78,-0.85,1,0
26.58,49.72,1028.58,1.99,9.31,47.93,16.53,10.8,0.98,2.11,2.98,9,0
22.22,36.71,1044.59,42.2,77.16,56.9,9.57,1.35,9.67,-0.54,-1.48,7,0
37.91,82.01,1024.46,11.82,245.66,60.18,34.32,2.98,6.56,-4.42,0.82,1,1
29.22,54.65,1024.86,14.33,356.07,96.78,20.15,17.34,5.17,0.73,1.79,11,1
38.1,35.36,1015.54,40.64,4.82,22.3,25.17,17.0,10.04,2.12,-0.43,10,0
22.84,92.35,1005.13,40.23,110.22,21.46,21.31,7.28,7.33,-2.94,-0.19,10,1
34.37,35.85,1024.42,12.73,22.33,5.72,21.54,7.29,1.46,-0.27,1.91,3,0
41.35,22.06,990.41,5.3,113.89,65.82,25.76,18.76,5.71,4.02,-0.27,9,0
38.12,21.62,1006.73,87.72,146.13,54.9,22.44,1.0,7.0,-3.61,-4.15,11,0
14.08,69.79,986.43,17.13,331.51,11.12,8.04,11.82,9.88,-0.85,3.01,11,1
22.46,72.93,1002.45,7.87,29.0,36.45,17.05,12.15,3.08,4.46,-1.95,12,0
21.55,44.88,1022.63,12.31,279.77,17.87,10.53,15.86,8.74,0.47,0.43,1,0
29.89,45.6,1020.58,8.06,142.39,33.15,19.01,19.06,8.8,-1.58,-2.64,6,0
31.86,47.16,1013.76,32.88,292.05,95.13,21.3,7.44,1.41,-0.02,-1.02,5,1
16.61,74.41,1015.56,9.88,184.82,68.33,11.49,9.04,0.19,2.48,-0.87,4,1
25.68,24.65,984.71,26.02,14.14,0.76,10.61,13.59,6.4,-0.61,0.35,1,0
4.8,94.33,1007.41,27.51,340.63,25.25,3.67,19.36,8.68,1.79,-1.75,7,1
39.42,37.8,1002.78,26.09,29.78,1.04,26.98,17.87,6.1,0.7,3.97,1,0
19.88,99.97,1003.11,19.21,215.17,71.49,19.87,13.51,8.95,0.95,0.05,1,1
25.56,33.72,1021.99,28.95,315.96,46.94,12.3,17.21,6.85,1.98,1.76,2,0
21.9,81.72,1000.09,7.35,28.72,99.4,18.25,2.16,7.19,-0.88,-0.02,9,1
36.46,37.87,1003.93,1.83,199.4,73.36,24.03,7.85,0.31,-2.83,1.99,1,0
-3.38,26.47,981.69,27.72,296.74,51.79,-18.08,0.76,0.97,1.42,-4.2,8,1
24.83,89.99,1008.59,10.34,355.08,80.47,22.83,3.96,7.98,-0.4,-1.41,1,1
23.94,88.7,996.68,2.04,260.76,70.48,21.68,12.79,8.39,-1.34,-1.04,11,1
20.46,52.29,1014.19,1.84,100.2,24.38,10.92,17.77,5.96,1.58,-1.06,1,0
42.26,76.19,998.73,2.6,251.85,53.03,37.5,12.84,6.49,3.83,1.04,9,1
16.13,64.57,1014.57,20.85,254.08,55.6,9.04,13.45,6.76,-0.46,1.17,8,1
32.72,88.24,1010.83,18.61,251.99,45.12,30.37,2.52,1.15,0.03,-0.15,1,1
28.56,45.2,1038.08,3.42,307.53,17.92,17.6,13.46,7.35,-3.55,-0.1,7,0
37.62,61.89,1020.46,28.15,31.46,22.34,29.99,9.36,5.26,-0.67,4.88,8,1
18.33,58.83,985.41,4.95,39.03,28.1,10.09,13.2,6.63,0.66,0.65,2,0
17.67,48.31,994.03,23.62,230.62,1.03,7.33,6.86,6.19,-0.06,-4.45,4,0
35.96,91.32,1013.83,10.07,343.4,91.69,34.22,11.84,8.39,-1.09,1.54,2,1
29.25,33.27,999.05,19.73,167.7,68.61,15.91,8.77,3.5,2.18,1.12,6,0
9.55,31.96,968.47,7.2,345.8,68.96,-4.06,11.39,4.11,0.17,2.32,5,0
19.61,66.15,1033.24,6.4,337.71,57.23,12.84,3.37,4.31,7.77,1.2,11,0
28.86,72.6,1023.8,27.62,325.05,68.93,23.38,8.22,8.39,0.62,-1.81,11,1
33.38,35.57,1020.81,0.54,327.55,98.19,20.49,7.8,4.74,-8.24,1.78,5,0
18.21,51.26,1003.89,55.18,323.39,38.52,8.46,14.86,1.95,-3.34,0.2,12,0
-4.14,95.73,1019.42,15.67,295.16,71.25,-5.0,14.27,10.81,1.6,2.09,8,1
30.23,39.73,1002.43,8.5,250.19,35.95,18.18,18.22,5.43,-1.93,3.1,12,0
12.8,73.47,1016.07,14.84,8.79,85.43,7.49,12.83,1.2,-1.74,-0.24,1,0
4.83,79.21,999.19,1.96,47.61,85.8,0.67,6.63,7.37,-3.72,1.75,10,0
-3.32,55.85,1035.74,10.82,48.32,90.23,-12.15,15.77,8.13,-1.43,2.07,2,1
33.14,95.0,989.45,63.09,8.47,0.55,32.14,10.19,5.5,0.58,0.32,1,0
26.29,78.93,1031.48,4.02,42.01,29.82,22.07,4.27,7.11,1.16,3.92,4,0
22.74,56.63,1013.58,19.22,331.11,13.39,14.07,15.07,1.9,-3.06,2.09,2,0
38.89,65.55,1005.66,8.56,238.97,45.4,32.0,3.08,4.05,2.42,-1.17,10,0
31.37,75.41,1015.51,15.85,112.35,49.54,26.46,3.97,1.78,-3.57,0.52,11,0
41.16,67.38,1024.0,3.44,285.61,25.59,34.64,15.3,4.26,1.31,1.72,7,0
11.07,90.3,1033.5,9.54,175.81,72.34,9.13,15.52,6.19,1.01,3.84,12,1
24.65,48.55,1017.7,58.75,51.17,26.98,14.36,15.92,4.87,-2.8,1.24,5,0
8.83,43.99,999.64,3.26,318.42,85.39,-2.37,6.22,6.53,-3.16,0.58,5,0
22.71,37.11,1013.83,15.18,121.92,17.77,10.13,17.4,5.52,1.15,2.53,1,0
22.51,23.02,1040.25,12.86,251.59,36.72,7.12,14.59,3.5,-1.68,-0.44,2,0
31.27,23.44,1033.22,12.49,104.61,62.22,15.95,16.76,1.58,-0.57,-1.98,5,0
25.46,89.6,1026.63,14.32,180.03,60.53,23.38,14.32,2.78,2.06,1.41,7,1
31.23,74.27,1024.94,10.46,293.85,7.8,26.09,11.8,2.21,1.44,-0.76,1,0
32.03,72.84,1023.49,0.26,56.44,84.63,26.6,2.63,7.78,-2.75,5.43,7,1
46.55,69.17,1030.38,34.55,351.81,59.81,40.38,14.36,9.02,-0.16,0.51,11,1
21.85,87.94,1006.15,26.32,25.28,86.99,19.43,13.96,7.92,-2.8,1.42,12,1
15.59,58.42,992.67,2.87,192.24,86.76,7.27,6.59,7.08,2.61,-1.26,2,0
27.46,89.63,1014.04,8.0,329.77,54.59,25.39,14.85,3.39,4.61,2.53,2,1
16.98,48.76,1000.74,22.08,340.45,91.08,6.73,11.23,7.82,-2.54,-0.05,9,1
39.82,94.14,997.17,58.73,83.56,84.84,38.65,11.41,6.66,-0.09,-0.25,8,1
22.17,75.89,1002.2,45.28,51.83,95.81,17.35,7.67,0.52,2.75,-0.2,10,1
19.34,40.57,1050.28,34.44,260.79,85.05,7.46,2.78,9.98,0.07,-2.58,4,0
20.29,65.13,1015.04,2.59,15.11,82.12,13.31,4.73,0.88,1.68,-0.5,5,1
32.18,62.64,1018.43,36.88,174.69,46.94,24.71,15.49,5.53,0.15,1.09,9,1
23.42,31.03,994.66,31.61,286.69,21.2,9.63,5.79,5.64,-3.17,-3.09,4,0
18.58,67.3,985.34,7.1,201.69,91.07,12.04,0.54,9.21,0.36,2.04,10,1
41.65,45.18,1000.71,7.53,67.68,72.25,30.69,19.94,10.04,3.38,-0.54,12,0
16.44,24.19,1034.57,9.24,175.34,28.17,1.28,4.61,10.34,0.94,0.49,8,0
25.36,95.89,1018.01,16.01,331.66,34.1,24.53,13.28,6.27,4.87,-4.47,5,1
31.52,71.32,1021.98,4.53,222.2,68.61,25.79,18.57,7.47,-5.31,0.45,1,1
8.69,90.15,1024.08,0.35,259.74,47.78,6.72,12.19,0.97,1.14,-2.09,7,1
29.8,74.08,1004.13,2.28,121.05,8.15,24.62,16.08,5.37,-1.94,-0.7,10,0
14.45,48.56,1033.82,8.7,67.85,14.14,4.16,19.54,9.88,-2.63,-3.13,11,0
33.23,61.02,1003.51,4.97,92.03,74.56,25.43,17.28,5.01,4.0,-1.76,11,0
15.37,74.06,1034.09,21.69,191.94,32.86,10.19,11.38,0.77,-0.77,-0.33,3,1
31.93,96.82,1019.63,1.69,100.88,50.76,31.29,7.59,2.21,-1.05,-0.54,7,1
36.06,40.29,986.16,37.42,195.11,76.66,24.12,9.91,4.72,1.03,1.77,8,0
33.61,90.0,1001.78,33.85,254.81,75.12,31.61,16.92,2.61,-6.46,-3.74,4,1
27.51,93.93,986.23,35.91,264.38,16.7,26.3,17.14,4.32,4.06,-0.1,11,1
22.69,73.63,1030.45,20.18,59.29,9.84,17.41,16.99,3.66,5.71,-0.2,6,0
19.24,94.5,1012.63,1.7,270.16,59.12,18.14,12.15,3.51,2.75,-0.92,10,0
39.71,51.83,979.57,8.65,242.17,74.16,30.08,9.8,1.0,1.24,-1.83,7,0
18.01,96.24,1018.64,2.11,4.32,14.9,17.25,6.57,9.71,-0.65,2.2,8,1
14.63,76.22,1004.94,65.97,21.19,37.2,9.87,0.57,7.62,-3.23,4.1,3,0
31.65,23.36,990.74,6.08,232.65,87.03,16.33,15.41,6.86,3.58,-3.43,7,0
17.04,92.55,1038.17,13.2,138.13,94.42,15.55,5.9,6.67,2.75,-1.85,5,1
15.5,58.76,1014.61,22.67,52.6,45.41,7.25,6.93,4.36,1.35,-2.01,7,1
10.56,56.83,1008.6,38.0,15.98,7.95,1.93,16.95,9.06,1.0,-0.56,6,0
20.17,65.32,1007.01,21.13,57.38,25.77,13.23,1.52,10.23,0.9,2.51,5,1
24.17,31.95,990.3,16.84,344.71,23.3,10.56,18.59,0.06,-1.58,1.06,3,0
27.43,57.53,993.43,9.41,261.92,23.9,18.94,0.53,0.87,7.5,-0.31,10,0
34.51,86.49,1032.27,13.95,189.97,49.39,31.81,18.81,7.42,-0.86,0.03,2,1
30.27,21.24,1005.89,1.48,338.95,58.32,14.52,9.37,2.6,-1.28,-0.64,3,0
23.09,41.83,1013.33,32.3,222.88,12.25,11.46,2.49,10.03,3.36,1.48,2,0
23.02,20.2,982.34,11.77,261.23,88.94,7.06,13.65,7.34,-0.09,1.72,3,0
30.1,53.26,993.23,0.61,101.75,62.0,20.75,17.97,4.05,-0.06,1.18,2,0
37.73,78.27,1022.15,37.87,212.03,59.73,33.38,9.04,4.57,4.24,-4.39,1,1
26.26,83.9,1018.67,10.08,51.65,98.73,23.04,13.98,7.6,2.04,0.03,9,1
20.31,95.62,1039.3,30.44,145.61,62.81,19.43,19.6,1.55,2.19,-0.37,10,1
15.07,68.68,1033.14,29.16,11.97,92.9,8.81,5.19,9.72,-4.25,1.98,5,1
10.55,40.37,1009.54,25.37,77.99,28.63,-1.38,16.5,0.05,1.2,0.48,9,0
31.66,93.93,1020.09,0.95,26.95,24.01,30.45,6.26,10.77,-3.02,1.11,8,1
30.78,82.03,1008.25,4.26,139.6,51.65,27.18,8.81,1.84,-1.36,-0.99,7,1
30.77,65.95,1043.82,31.26,303.49,50.86,23.96,5.99,8.16,0.53,1.88,12,1
23.71,75.65,1030.24,34.39,136.06,22.65,18.84,9.2,0.44,-0.11,2.47,6,0
39.07,93.95,1015.55,9.19,299.39,69.97,37.86,0.6,4.75,1.96,-3.25,11,1
20.16,76.99,1016.01,8.7,236.34,2.96,15.56,6.42,6.93,2.31,-2.59,4,0
34.55,49.47,1034.67,2.89,183.43,69.06,24.45,9.18,0.77,2.54,1.52,10,0
24.61,77.04,1021.69,51.82,85.28,45.72,20.02,12.83,4.88,-4.03,-0.34,10,0
18.92,23.22,1036.38,3.6,331.98,68.9,3.56,12.93,3.33,7.09,2.06,7,0
30.93,50.91,980.1,3.18,19.51,47.71,21.11,11.88,5.48,-0.07,0.48,7,0
29.1,52.51,1019.92,16.21,248.01,97.73,19.6,6.21,5.55,3.64,1.39,1,0
28.57,33.35,1005.27,4.17,223.65,33.47,15.24,18.97,8.64,-7.54,-1.49,9,0
25.81,21.85,1039.35,41.9,158.77,98.26,10.18,8.14,1.36,-0.8,0.68,4,0
24.62,30.67,1036.2,0.16,86.52,6.5,10.76,4.73,0.91,-4.38,0.69,7,0
48.88,72.37,1013.49,0.09,155.05,68.38,43.36,11.31,4.42,-2.58,-1.38,9,1
36.84,84.18,1036.03,10.54,314.2,45.42,33.68,15.1,9.76,0.15,2.0,2,1
32.23,99.06,1039.75,10.04,301.24,82.21,32.04,0.74,9.41,-1.0,-3.79,8,1
26.12,47.71,1014.12,2.68,338.9,78.96,15.66,5.89,6.16,3.94,0.42,11,0
35.07,67.95,1050.08,10.23,110.81,80.02,28.66,16.59,9.78,5.31,-2.59,4,1
30.18,94.97,1012.53,7.96,139.36,9.47,29.17,10.39,8.86,-2.9,-2.04,4,1
25.26,33.36,1009.78,33.15,6.74,82.24,11.93,8.47,3.06,-1.46,1.97,3,0
21.96,77.41,1025.99,0.14,339.46,21.4,17.45,18.65,1.87,-3.09,-2.2,10,0
24.19,80.4,1007.69,56.12,118.58,2.57,20.27,2.25,3.31,3.47,-2.28,4,1
-6.7,27.12,1014.28,14.69,145.5,21.77,-21.28,12.5,2.5,0.48,1.16,9,1
27.11,88.9,1034.14,2.47,326.81,47.93,24.89,7.17,6.85,0.1,-2.22,1,1
20.12,85.05,1013.29,0.72,189.58,74.21,17.12,1.88,6.43,0.94,2.04,9,1
40.93,22.67,987.57,11.59,203.82,21.86,25.46,4.67,6.58,-0.93,1.29,11,0
25.19,27.29,1018.51,4.02,63.44,11.3,10.65,12.74,2.08,-2.57,-1.56,10,0
13.11,23.93,1002.56,5.38,179.52,64.6,-2.1,1.05,8.71,0.15,1.96,9,0
24.5,46.78,1025.98,4.22,330.56,98.39,13.86,12.05,4.77,-0.8,-3.88,1,1
14.54,60.74,1023.44,15.75,201.14,60.09,6.69,19.16,5.2,1.04,0.94,9,1
29.73,62.59,1035.07,12.1,91.84,69.11,22.25,16.0,10.97,-4.9,-2.49,6,1
27.91,41.41,1026.61,1.22,11.23,56.12,16.19,7.24,3.1,0.56,-1.05,8,0
34.58,92.93,1029.35,11.21,121.07,78.23,33.16,3.2,4.34,-2.07,-0.92,8,1
17.09,49.46,1002.96,23.49,206.13,97.58,6.98,9.57,7.44,0.45,2.56,8,1
25.34,23.64,1025.06,1.27,15.34,54.41,10.07,8.16,9.68,2.72,-1.0,11,0
11.35,44.02,1042.53,33.07,219.53,41.68,0.15,19.45,1.39,-1.67,-0.16,8,0
32.01,62.49,1002.67,12.95,188.43,86.03,24.51,19.8,8.09,3.59,-0.88,12,1
30.19,52.66,1040.0,45.12,282.04,96.97,20.72,8.51,10.1,-5.22,-1.97,1,1
29.96,41.91,1004.76,2.41,10.4,12.92,18.34,3.4,4.65,4.63,-2.06,1,0
25.02,30.51,1000.22,75.69,281.11,57.82,11.12,18.26,3.15,3.72,0.62,7,1
29.15,85.53,1017.44,15.5,187.52,79.25,26.25,15.97,7.46,-2.66,-0.05,11,1
41.04,99.69,1023.74,12.57,133.39,53.33,40.98,10.47,2.71,-2.63,1.53,12,0
22.15,46.36,1026.68,10.86,347.54,40.92,11.42,7.62,4.23,-4.48,-0.48,12,0
26.39,50.53,998.57,0.36,57.64,65.52,16.49,9.24,9.87,2.76,-0.42,9,0
14.14,69.44,1019.52,42.11,194.88,27.01,8.03,18.09,6.49,-0.99,1.53,11,0
16.32,77.48,1002.72,15.49,115.55,34.91,11.81,4.1,1.04,-1.21,-0.74,10,1
25.98,51.36,990.67,1.44,189.9,99.23,16.25,16.23,3.63,-3.37,-2.88,8,0
36.04,92.39,999.07,0.32,198.82,63.65,34.52,0.85,6.9,5.44,1.7,11,0
22.44,64.8,1001.74,0.78,32.2,87.29,15.4,18.45,5.3,-2.92,-1.35,5,0
22.64,56.03,1020.82,14.1,238.01,80.78,13.85,10.26,7.26,0.07,0.13,8,1
20.93,71.73,1030.28,14.28,228.41,65.23,15.28,4.92,8.38,0.65,-1.25,9,1
19.65,96.22,990.9,10.39,277.01,84.07,18.9,0.56,5.29,-1.2,-1.95,7,1
27.95,83.56,1018.28,5.5,32.64,28.72,24.66,11.41,10.86,-1.8,-3.8,11,1
10.03,23.2,995.35,11.38,107.01,63.71,-5.33,5.27,10.06,-1.11,0.68,10,0
37.81,46.58,1022.44,10.89,234.04,59.06,27.13,12.81,0.66,1.7,-6.79,11,0
18.35,57.64,1003.66,0.29,49.22,62.24,9.87,5.98,2.93,-1.04,2.6,3,0
32.22,45.16,997.23,4.98,243.94,16.86,21.25,2.22,3.31,4.88,2.06,9,0
12.3,76.02,1024.99,0.82,21.25,27.72,7.5,10.35,2.03,-2.33,-1.82,5,0
31.69,86.1,1004.2,34.56,120.58,28.67,28.91,11.51,3.43,2.26,3.18,11,1
31.72,78.51,1008.26,19.38,304.82,60.19,27.42,9.33,4.67,-5.27,4.12,8,1
28.84,99.15,979.7,83.26,278.74,97.25,28.67,9.43,0.57,-2.33,-0.55,11,1
15.06,41.8,1027.2,5.4,232.11,95.41,3.42,12.0,1.4,-2.45,0.82,1,0
27.5,90.0,1025.31,31.62,313.37,22.72,25.5,10.76,1.06,-3.31,0.27,1,1
13.17,81.33,1013.08,13.86,255.34,30.48,9.44,3.09,0.51,0.85,3.03,3,0
22.47,48.97,990.09,9.05,186.98,3.61,12.27,4.34,5.3,-0.33,-2.79,2,0
35.29,78.73,1031.14,3.78,352.7,39.88,31.04,3.26,3.67,-6.84,-0.45,5,1
32.97,28.33,1003.01,20.11,250.15,83.47,18.63,14.02,10.29,5.99,1.84,11,1
25.15,83.15,1006.2,35.17,216.49,91.58,21.78,10.81,1.13,0.53,1.63,9,1
15.25,62.59,1047.68,4.02,147.19,23.65,7.77,8.88,10.19,0.0,-0.09,9,0
31.46,43.38,1002.45,2.89,324.87,26.58,20.13,16.07,0.95,3.93,2.78,8,0
25.19,72.46,1024.13,17.87,106.46,22.08,19.69,6.85,6.81,2.97,0.47,5,1
1.8,71.33,1021.43,56.57,3.32,35.01,-3.94,11.58,2.73,-0.89,0.23,3,0
32.83,36.76,1018.85,20.79,70.83,80.48,20.18,1.95,9.09,-5.86,1.39,6,1
24.76,22.43,1017.23,5.02,39.43,64.69,9.24,15.02,0.68,1.69,-0.12,8,0
37.02,54.69,1018.65,8.17,114.84,78.59,27.96,14.06,10.48,-2.89,0.1,6,1
14.05,65.56,1017.08,7.28,297.32,58.3,7.16,16.15,0.52,3.72,-1.57,7,1
-6.77,90.13,1012.22,28.67,234.55,25.77,-8.74,17.75,2.65,-2.33,5.87,12,1
27.79,94.26,1035.67,22.13,60.83,22.8,26.64,15.28,5.11,-1.36,-0.95,12,1
27.92,62.3,993.31,13.34,283.98,0.9,20.38,16.97,8.32,-4.03,1.46,7,0
8.09,80.3,1028.32,4.82,181.52,78.1,4.15,7.24,10.46,-3.79,3.82,7,1
15.22,55.14,1025.34,41.71,184.58,84.71,6.24,7.2,4.71,-0.33,-2.69,9,1
52.55,79.69,1023.48,15.89,130.36,76.83,48.49,18.91,8.33,-0.61,1.22,9,1
21.94,36.38,1029.75,52.84,311.26,7.44,9.22,18.33,8.0,-1.43,0.05,1,0
32.31,49.69,1011.61,13.02,114.6,76.22,22.25,11.2,6.28,6.16,3.59,3,0
18.49,70.74,984.97,25.82,33.89,4.58,12.64,7.65,7.6,1.81,-1.82,5,1
4.1,21.45,1011.92,25.16,108.98,10.56,-11.61,17.39,0.42,0.03,-1.5,11,0
23.3,77.8,998.13,6.17,257.53,44.05,18.86,6.81,4.86,-8.27,-0.1,4,0
22.34,86.84,1002.02,49.87,236.73,47.61,19.71,3.5,8.64,2.48,-0.99,12,1
21.0,51.93,994.36,0.33,67.69,81.61,11.39,12.97,5.22,8.98,-0.92,1,0
23.85,55.84,1005.84,21.96,40.24,67.95,15.02,1.33,9.61,-0.56,4.06,1,0
27.64,88.1,1004.05,50.53,237.91,15.33,25.26,7.89,9.17,-2.43,0.25,4,1
